ID,Brand,Model,Year_of_production,Type,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box,Drive_wheels,Doors,Color,Airbags,Tax,Price
44754545,MERCEDES-BENZ,Vito,2005,Minivan,No,Diesel,2.2 Turbo,223000 km,4.0,Manual,Rear,04-May,Green,2,1832,12544
45742077,KIA,Optima hybrid,2013,Sedan,Yes,Hybrid,2.4,89000 km,4.0,Tiptronic,Front,04-May,White,12,751,21639
45810473,CHEVROLET,Orlando,2014,Jeep,Yes,Diesel,2,73650 km,4.0,Automatic,Front,04-May,Silver,4,639,28059
45287693,KIA,Optima,2018,Sedan,No,Hybrid,2,18000 km,4.0,Tiptronic,Front,04-May,White,12,505,40456
45815508,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,92035 km,6.0,Automatic,4x4,04-May,Black,12,1273,12544
45791913,OPEL,Vectra,2007,Universal,Yes,Diesel,1.9,128000 km,4.0,Manual,Front,04-May,Grey,6,1228,10976
45781706,KIA,Optima,2013,Sedan,Yes,Petrol,2.0 Turbo,124000 km,4.0,Tiptronic,Front,04-May,White,16,640,19757
45732945,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,401021 km,4.0,Automatic,Front,04-May,Silver,4,639,11604
45797509,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,135206 km,4.0,Automatic,Front,04-May,White,4,1091,40688
45809799,TOYOTA,Aqua,2013,Sedan,Yes,Petrol,1.5,70400 km,4.0,Automatic,Front,04-May,Blue,4,502,19883
45803478,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,291437 km,4.0,Automatic,Front,04-May,Silver,4,639,11604
45797211,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,134000 km,4.0,Automatic,Front,04-May,Black,4,707,21442
45792374,KIA,Optima,2014,Sedan,Yes,Petrol,2,38497 km,4.0,Automatic,Front,04-May,White,4,638,16621
42941896,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,145600 km,4.0,Automatic,Front,04-May,Blue,12,761,14426
45779762,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4,0 km,4.0,Automatic,Front,04-May,Silver,0,781,14740
45810342,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,194664 km,4.0,Automatic,Front,04-May,White,4,642,19676
45802264,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,183731 km,4.0,Automatic,Front,04-May,Silver,4,777,26528
45655116,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619 km,6.0,Automatic,4x4,04-May,Black,12,603,13956
45802860,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,93555 km,4.0,Automatic,Front,04-May,White,4,765,49798
45764850,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429 km,6.0,Automatic,Rear,02-Mar,Silver,12,1172,15994
45801429,HYUNDAI,Accent,2012,Sedan,Yes,Diesel,1.6,169486 km,4.0,Automatic,Front,04-May,Grey,4,531,12720
45775834,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.4,119000 km,6.0,Tiptronic,Front,04-May,White,16,612,12231
45791751,MERCEDES-BENZ,GL 450,2012,Jeep,Yes,Petrol,4.7,155313 km,8.0,Automatic,4x4,04-May,Black,12,1391,35752
45783941,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.8,87000 km,4.0,Tiptronic,Front,04-May,White,12,584,13485
45646536,BMW,435,2015,Coupe,Yes,Petrol,3,73362 km,6.0,Automatic,4x4,02-Mar,Black,12,1104,6429
45786129,TOYOTA,Prius,2007,Hatchback,No,Petrol,1.5,90000 km,4.0,Variator,Front,>5,Golden,8,988,10976
45731081,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,203073 km,4.0,Automatic,Front,04-May,Grey,4,1091,27463
45810512,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,152595 km,4.0,Automatic,Front,04-May,Grey,4,642,17449
45797426,HYUNDAI,I30,2008,Sedan,Yes,Petrol,1.6,136935 km,4.0,Automatic,Front,04-May,Silver,4,893,10976
44714840,HYUNDAI,Tucson Limited,2016,Jeep,No,Petrol,1.6 Turbo,52294 km,4.0,Automatic,4x4,04-May,Silver,10,730,26186
45797343,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,140000 km,4.0,Automatic,Front,04-May,Silver,4,790,7840
45656054,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,0 km,6.0,Automatic,Front,04-May,Grey,12,690,34811
45772044,TOYOTA,Sienna,2014,Sedan,Yes,Petrol,3.5,0 km,6.0,Automatic,Front,04-May,Grey,12,1053,14269
45771583,SUBARU,Crosstrek,2019,Sedan,Yes,Petrol,2,6384 km,4.0,Automatic,4x4,04-May,Blue,12,1077,7213
45428409,AUDI,Q5,2012,Jeep,Yes,Petrol,3.2,98000 km,1.0,Tiptronic,4x4,04-May,Black,12,975,35800
45755757,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,204387 km,4.0,Automatic,Front,04-May,White,0,645,13799
45810912,LEXUS,ES 350,2017,Sedan,Yes,Hybrid,2.5,88336 km,4.0,Automatic,Front,04-May,White,12,579,14269
45765357,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4.0,Automatic,Front,04-May,White,0,397,9565
45801565,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,152000 km,4.0,Automatic,Front,04-May,White,4,531,19676
45804364,MERCEDES-BENZ,C 250 A.M.G,2013,Sedan,Yes,Petrol,1.8 Turbo,110601 km,4.0,Tiptronic,Rear,04-May,Grey,12,585,8154
45779055,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.8,184000 km,4.0,Variator,Front,04-May,Red,6,994,13172
45771877,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,489584 km,4.0,Automatic,Front,04-May,Grey,12,645,5018
45802591,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,148387 km,4.0,Automatic,Front,04-May,White,4,765,37897
45350469,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,213600 km,4.0,Tiptronic,Front,04-May,Blue,6,586,10976
45803499,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,201876 km,4.0,Automatic,Front,04-May,Silver,4,891,15681
45751455,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,101000 km,4.0,Automatic,Front,04-May,Grey,12,586,19757
45801555,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,130814 km,4.0,Automatic,Front,04-May,Silver,4,687,11563
45773151,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659 km,4.0,Automatic,4x4,04-May,Blue,0,781,8154
45809609,HONDA,Civic,2018,Hatchback,Yes,Petrol,1.5,2000 km,4.0,Automatic,Front,04-May,Black,4,831,78829
45804877,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,6109 km,4.0,Automatic,Front,04-May,Silver,4,1077,61894
45803084,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,73463 km,4.0,Automatic,Front,04-May,Grey,4,1017,37320
45789923,KIA,Picanto,2016,Sedan,Yes,Petrol,1,41370 km,4.0,Automatic,Front,04-May,Black,4,488,18189
45793531,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2,71486 km,4.0,Automatic,Front,04-May,Black,4,1090,7495
45804090,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,63478 km,4.0,Automatic,Front,04-May,Silver,4,1017,44878
45812503,KIA,Sportage EX,2014,Jeep,Yes,Petrol,2.4,90000 km,4.0,Tiptronic,4x4,04-May,Black,12,749,21012
45805917,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,88070 km,4.0,Automatic,Front,04-May,White,10,586,20385
45769611,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Grey,12,1055,5802
45732890,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,82314 km,4.0,Automatic,Front,04-May,Silver,4,640,7997
45380598,TOYOTA,Corolla LE,2014,Sedan,Yes,Petrol,1.8,66239 km,4.0,Automatic,Front,04-May,White,8,584,17876
45651213,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,55403 km,6.0,Automatic,Rear,04-May,Black,0,1714,7527
45755594,TOYOTA,Tacoma,2013,Pickup,Yes,Petrol,2.7,158870 km,4.0,Automatic,Rear,04-May,White,0,834,4234
45789956,KIA,Sorento,2014,Jeep,Yes,Diesel,2,43340 km,4.0,Automatic,Front,04-May,White,4,637,29793
45810335,FORD,Fusion,2015,Sedan,Yes,Petrol,2.5,150091 km,4.0,Automatic,Front,04-May,Silver,12,934,5959
45816635,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,90532 km,4.0,Automatic,Front,04-May,White,12,761,13172
45729925,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,107899 km,4.0,Automatic,Front,04-May,Silver,4,629,26180
44881895,HYUNDAI,Sonata SE,2015,Sedan,No,Petrol,2.4,84000 km,4.0,Tiptronic,Front,04-May,Silver,12,900,17249
45646856,BMW,X5,2012,Jeep,Yes,Diesel,3,274098 km,6.0,Automatic,4x4,04-May,White,0,919,7213
45803040,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,161052 km,4.0,Automatic,Front,04-May,White,4,891,37730
45802998,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,81000 km,4.0,Automatic,Front,04-May,Silver,4,694,39891
45761983,BMW,535,2014,Sedan,Yes,Petrol,3.0 Turbo,170000 km,6.0,Automatic,4x4,04-May,Black,12,915,26657
45641340,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,White,12,394,5488
45758402,BMW,320,2014,Sedan,Yes,Petrol,2,121003 km,4.0,Automatic,Rear,04-May,Red,0,639,18817
45792218,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,31965 km,4.0,Automatic,Front,04-May,White,4,764,27755
45772428,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379 km,6.0,Automatic,4x4,04-May,Silver,12,1172,16621
45730076,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,106724 km,4.0,Automatic,Front,04-May,White,4,528,25889
45727639,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,159989 km,4.0,Automatic,Front,04-May,Silver,4,642,21181
45773689,TOYOTA,Camry,2016,Jeep,Yes,Hybrid,2.5,39741 km,4.0,Automatic,Front,04-May,Black,12,518,3763
45725829,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,2,199868 km,4.0,Automatic,Front,04-May,Silver,4,836,12306
45816162,HYUNDAI,Elantra,2014,Hatchback,Yes,Petrol,2,179219 km,4.0,Automatic,Front,04-May,Red,12,639,5331
45807342,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3,209224 km,6.0,Automatic,4x4,04-May,Black,12,919,15367
45811316,BMW,X5,2012,Jeep,Yes,Diesel,3,420794 km,6.0,Automatic,4x4,04-May,Black,12,919,12388
45802974,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2,7865 km,4.0,Automatic,Front,04-May,Brown,4,1077,62653
45803301,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,531500 km,4.0,Automatic,Front,04-May,Orange,4,639,6429
45792882,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,105394 km,4.0,Tiptronic,Front,04-May,Black,12,891,27284
44651588,MERCEDES-BENZ,C 250,2013,Coupe,Yes,Petrol,1.8,85121 km,4.0,Automatic,Front,02-Mar,Grey,12,585,26971
43285133,FORD,Focus,2012,Sedan,No,Petrol,2,111284 km,4.0,Automatic,Front,04-May,Blue,12,642,8154
45799981,SUBARU,XV,2013,Jeep,No,Petrol,2,112000 km,4.0,Automatic,4x4,04-May,Silver,0,640,17249
45808967,FORD,Explorer,2016,Jeep,Yes,Petrol,2.3,125072 km,4.0,Automatic,Front,04-May,White,4,1011,79902
45761322,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Grey,0,1811,40142
45691966,LEXUS,RX 400 RESTAILING,2008,Jeep,Yes,Hybrid,3.3,235200 km,6.0,Automatic,4x4,04-May,Silver,12,1750,24775
45802862,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,104667 km,4.0,Automatic,Front,04-May,Grey,4,765,48998
45779508,HYUNDAI,Veloster,2014,Sedan,Yes,Petrol,1.6,144000 km,4.0,Tiptronic,Front,02-Mar,White,10,528,10976
45642015,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,White,12,609,18817
45807484,HONDA,FIT,2013,Hatchback,No,Petrol,1.5,41000 km,4.0,Automatic,Front,04-May,Blue,6,502,9095
44672570,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,17000 km,4.0,Automatic,Front,04-May,Grey,0,697,18189
44810986,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,76000 km,5.0,Tiptronic,Front,>5,White,12,781,10976
45802073,HYUNDAI,H1,2012,Universal,Yes,Diesel,2.5,205425 km,4.0,Automatic,Front,04-May,Yellow,4,781,19369
45813314,LEXUS,RX 350,2012,Jeep,Yes,Petrol,3.5,0 km,6.0,Automatic,Front,04-May,Black,12,1058,17249
45732122,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,117000 km,4.0,Automatic,Front,04-May,Black,4,765,46919
45647889,AUDI,A4,2013,Sedan,Yes,Petrol,2,157584 km,4.0,Automatic,4x4,04-May,Black,0,640,3920
45802030,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,106526 km,4.0,Automatic,Front,04-May,Red,4,836,16452
45769589,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,5.7,54875 km,8.0,Automatic,Rear,04-May,Grey,12,2377,11290
45802316,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,100900 km,4.0,Automatic,Front,04-May,Silver,4,1249,38016
45730367,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,97700 km,4.0,Automatic,Front,04-May,Brown,4,639,41811
45770029,MERCEDES-BENZ,GLE 63 AMG,2016,Jeep,Yes,Petrol,5.5,17584 km,8.0,Automatic,4x4,04-May,Black,0,2297,6272
45798255,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,142495 km,4.0,Automatic,Front,04-May,White,4,528,19130
45807637,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,100000 km,4.0,Tiptronic,Front,04-May,Silver,10,574,13799
45804847,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2,129445 km,4.0,Automatic,Front,04-May,Silver,10,639,13172
45765276,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3,273186 km,6.0,Automatic,Rear,04-May,White,12,1018,9879
45732549,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,128919 km,4.0,Automatic,Front,04-May,Silver,4,696,49165
45801838,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,131443 km,4.0,Automatic,Front,04-May,Silver,4,531,14834
45810262,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,133988 km,4.0,Automatic,Front,04-May,White,4,765,27770
45733145,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,255591 km,4.0,Automatic,Front,04-May,Silver,4,891,15681
45733312,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,48595 km,4.0,Automatic,Front,04-May,Silver,4,640,9408
45758250,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8.0,Automatic,4x4,04-May,Black,0,1363,52059
45758945,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,80000 km,4.0,Tiptronic,Front,04-May,Silver,7,986,14113
45087536,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,160000 km,4.0,Variator,Front,04-May,Grey,8,761,18503
45648741,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,White,12,394,5488
45793385,VOLKSWAGEN,Tiguan,2014,Jeep,No,Petrol,2.0 Turbo,155000 km,4.0,Tiptronic,4x4,04-May,Grey,8,639,25089
45786743,OPEL,Astra,2007,Universal,No,Petrol,1.4,150000 km,4.0,Manual,Front,04-May,Silver,7,928,12544
45813846,FORD,F150,2017,Pickup,Yes,Petrol,2.7,118462 km,6.0,Automatic,Rear,04-May,Black,12,1342,14583
45793263,CHEVROLET,Spark,2016,Sedan,Yes,Petrol,1,28904 km,4.0,Automatic,Front,04-May,White,4,488,11604
45732686,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,39736 km,4.0,Automatic,Front,04-May,White,4,765,9418
45808991,CHEVROLET,Camaro,2016,Cabriolet,Yes,Petrol,6.2,81142 km,4.0,Automatic,Front,04-May,Black,4,2578,83251
45809392,HONDA,FIT,2015,Universal,Yes,Hybrid,1.5,35624 km,4.0,Automatic,Front,04-May,Black,4,308,26644
45656389,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,492642 km,4.0,Automatic,Front,04-May,Silver,12,585,10192
45730161,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,71627 km,4.0,Automatic,Front,04-May,Grey,4,528,25591
44325097,LEXUS,RX 450,2014,Jeep,Yes,Hybrid,3.5,65000 km,6.0,Tiptronic,4x4,04-May,Black,12,517,59583
45788301,HYUNDAI,Veloster,2013,Sedan,Yes,Petrol,1.6 Turbo,114000 km,4.0,Tiptronic,Front,02-Mar,Black,8,530,16621
45802435,HYUNDAI,Grandeur,2011,Sedan,Yes,LPG,3,406000 km,4.0,Automatic,Front,04-May,Silver,4,1018,13269
45730622,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,54500 km,4.0,Automatic,Front,04-May,Blue,4,730,29094
45772061,TOYOTA,Tacoma,2017,Sedan,Yes,Petrol,3.5,174827 km,6.0,Automatic,4x4,04-May,Silver,12,1714,3763
45730619,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,60227 km,4.0,Automatic,Front,04-May,Silver,4,1273,9252
45602241,MERCEDES-BENZ,GL 450,2014,Jeep,Yes,Petrol,4.6,169600 km,8.0,Tiptronic,4x4,04-May,Silver,10,1356,69621
45338403,RENAULT,Megane,2008,Goods wagon,Yes,Diesel,1.5 Turbo,17400 km,4.0,Manual,Front,04-May,Grey,8,843,12858
45792432,KIA,Optima,2014,Sedan,Yes,Petrol,2,60704 km,4.0,Automatic,Front,04-May,Silver,4,638,14113
45729773,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,87521 km,4.0,Automatic,Front,04-May,White,4,629,27654
44901102,BMW,328,2016,Sedan,Yes,Petrol,2.0 Turbo,32000 km,4.0,Automatic,Rear,04-May,Black,10,891,36065
45802557,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,40845 km,4.0,Automatic,Front,04-May,Black,4,836,12388
45803506,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,477316 km,4.0,Automatic,Front,04-May,Silver,4,639,11604
45809470,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,79500 km,4.0,Automatic,Front,04-May,Black,4,502,20432
45658618,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8.0,Automatic,4x4,04-May,White,0,1514,43278
45474608,TOYOTA,RAV 4,2017,Jeep,No,Petrol,2.5,11000 km,6.0,Tiptronic,4x4,04-May,Grey,6,1249,43592
45798296,HYUNDAI,Elantra,2009,Sedan,Yes,Diesel,1.6,53256 km,4.0,Automatic,Front,04-May,Blue,4,790,6272
45773262,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,112123 km,4.0,Automatic,Front,04-May,Silver,0,259,6586
45703063,MERCEDES-BENZ,Sprinter MAX,2007,Microbus,No,Diesel,3.0 Turbo,0 km,6.0,Tiptronic,Rear,04-May,White,6,1888,18817
45804373,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,98847 km,4.0,Automatic,Front,04-May,White,4,1017,43880
45759862,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406 km,8.0,Automatic,4x4,04-May,Black,0,1363,12858
45790471,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,185600 km,6.0,Tiptronic,Front,04-May,Carnelian red,8,781,10349
45769763,KIA,Optima,2013,Sedan,Yes,Petrol,2,0 km,4.0,Tiptronic,Front,04-May,Black,0,640,13000
45759856,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8.0,Automatic,4x4,04-May,Black,0,1646,47042
45805051,AUDI,Q5,2017,Jeep,Yes,Petrol,2,0 km,4.0,Automatic,4x4,04-May,White,0,1017,35124
45797086,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,150000 km,4.0,Automatic,Front,04-May,Grey,4,777,33575
45809967,NISSAN,March,2015,Hatchback,Yes,Petrol,1.2,93100 km,4.0,Automatic,Front,04-May,Black,4,494,5987
45728567,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,115193 km,4.0,Automatic,Front,04-May,White,4,971,44166
45809786,HONDA,Civic,2017,Coupe,Yes,Petrol,1.5,32692 km,4.0,Automatic,Front,04-May,Black,4,784,55845
45670858,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8 Turbo,109000 km,4.0,Automatic,Rear,04-May,Red,12,586,25089
45764181,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262 km,4.0,Automatic,Rear,04-May,White,12,1342,49237
45802837,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,59515 km,4.0,Automatic,Front,04-May,Blue,4,891,51965
45797379,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,184700 km,4.0,Automatic,Front,04-May,Silver,4,777,27921
45545409,KIA,Optima HYBRID,2011,Sedan,No,Hybrid,2.4,88000 km,4.0,Automatic,Rear,04-May,Silver,8,831,13485
45809635,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,88300 km,4.0,Automatic,Front,04-May,Red,4,502,17844
45720276,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5 Turbo,140800 km,6.0,Automatic,4x4,04-May,Black,0,1055,15681
45814469,FORD,C-MAX SE,2012,Hatchback,Yes,Hybrid,2,11593 km,4.0,Automatic,Front,04-May,Silver,12,642,11604
43802267,NISSAN,Kicks SR,2018,Jeep,Yes,Petrol,1.6,9410 km,4.0,Automatic,Front,04-May,Red,9,880,29950
45801195,HYUNDAI,Elantra,2015,Hatchback,No,Petrol,1.8,62000 km,4.0,Tiptronic,Front,04-May,Black,6,697,17876
45771053,CITROEN,C8,2012,Jeep,Yes,Petrol,2,192840 km,4.0,Automatic,4x4,04-May,Red,12,642,23834
45797813,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,65625 km,4.0,Automatic,Front,04-May,Silver,4,1347,15210
45730788,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,31006 km,4.0,Automatic,Front,04-May,White,4,730,18503
45798017,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,147700 km,4.0,Automatic,Front,04-May,Black,4,583,14834
45770871,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Grey,12,1055,5802
45801745,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,141881 km,4.0,Automatic,Front,04-May,White,4,583,17942
45759510,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,60000 km,4.0,Variator,Front,04-May,Black,0,586,18817
45804834,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,41204 km,4.0,Automatic,Front,04-May,White,4,640,19924
45810293,PORSCHE,911,2013,Coupe,Yes,Petrol,3.4,94010 km,6.0,Automatic,Rear,02-Mar,Black,12,1028,6429
45809245,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,123843 km,4.0,Automatic,Front,04-May,Grey,4,765,35617
45730771,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,51211 km,4.0,Automatic,Front,04-May,Black,4,583,11604
45789926,KIA,Picanto,2015,Sedan,Yes,Petrol,1,39625 km,3.0,Automatic,Front,04-May,Beige,4,425,12231
45682514,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000 km,4.0,Tiptronic,Front,04-May,Silver,10,1051,17249
45638150,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,320554 km,4.0,Automatic,Front,04-May,White,0,640,4077
45802204,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,91804 km,4.0,Automatic,Front,04-May,Silver,4,1091,37066
45810276,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,91654 km,4.0,Automatic,Front,04-May,Red,4,642,24302
45809126,FORD,Mustang,2011,Coupe,Yes,Petrol,3.7,142016 km,4.0,Automatic,Front,04-May,Black,4,1234,29075
45809211,FORD,Taurus,2015,Sedan,Yes,Petrol,2,87704 km,4.0,Automatic,Front,04-May,Black,4,765,40092
45803695,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,58401 km,4.0,Automatic,Front,04-May,White,4,707,15063
45786649,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,120000 km,4.0,Automatic,Front,04-May,Blue,7,843,10349
45764473,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,64496 km,6.0,Automatic,4x4,04-May,Blue,12,1172,13642
45730301,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,138438 km,4.0,Automatic,Front,04-May,Black,4,730,33230
45804265,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,155000 km,4.0,Automatic,Front,04-May,White,4,707,24709
45769283,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424 km,8.0,Automatic,4x4,04-May,Grey,12,1604,32302
45802934,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,153000 km,4.0,Automatic,Front,04-May,Black,4,891,43216
45797420,HYUNDAI,I30,2008,Hatchback,Yes,Diesel,1.6,62444 km,4.0,Automatic,Front,04-May,Silver,4,893,8006
45792909,CHEVROLET,Cruze,2011,Sedan,Yes,Diesel,2,57857 km,4.0,Automatic,Front,04-May,Red,4,707,8624
45810355,CHEVROLET,Malibu,2015,Sedan,Yes,LPG,2,56128 km,4.0,Automatic,Front,04-May,White,4,765,13150
45720276,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5 Turbo,140800 km,6.0,Automatic,4x4,04-May,Black,0,1055,15681
45641730,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,White,12,609,18817
45781925,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,7000 km,4.0,Automatic,Front,04-May,Black,10,1325,65858
45813220,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,208702 km,4.0,Automatic,Front,04-May,Grey,12,308,4234
45769874,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,494317 km,6.0,Automatic,4x4,04-May,Black,12,1850,4547
45804829,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,115553 km,4.0,Automatic,Front,04-May,Grey,4,765,32578
45808646,TOYOTA,Venza,2011,Jeep,Yes,Petrol,2.7,108398 km,4.0,Automatic,4x4,04-May,Silver,12,924,7213
45757300,TOYOTA,Sienna,2017,Sedan,Yes,Petrol,3.5,109981 km,6.0,Automatic,Front,04-May,Silver,12,1714,11133
